"tweet.id"	"pub.date.GMT"	"content"	"dataset.author.name"	"dataset.author.nickname"	"rating.1"	"rating.2"	"rating.3"	"rating.4"	"rating.5"	"rating.6"	"rating.7"	"rating.8"	"text"	"created_at"	"user.id"	"user.screen_name"
"936610068"	"9/27/08 2:10"	"+2 Obama for clear  understanding of Iran/middle east issues #tweetdebate"	"Imarilove"	"Imarilove"	"2"	"2"	"2"	""	""	""	""	""	"+2 Obama for clear  understanding of Iran/middle east issues #tweetdebate"	"Sat Sep 27 02:10:07 +0000 2008"	"9806742"	"gwfrink3"
"936611069"	"9/27/08 2:10"	"+1pt for Obama saying ""I reserve the right to meet w/whoever at the time of my choosing as president of US"". #tweetdebate"	"dynobuoy"	".:dYNo:."	"2"	"2"	"2"	"2.0"	""	""	""	""	"+1pt for Obama saying ""I reserve the right to meet w/whoever at the time of my choosing as president of US"". #tweetdebate"	"Sat Sep 27 02:10:35 +0000 2008"	"9075622"	"thekenyeung"
"936611457"	"9/27/08 2:10"	"Obama +2 fo tea with Ahmadinejad #tweetdebate"	"MichiganTaxes"	"MichiganTaxes"	"1"	"2"	"2"	""	""	""	""	""	"Obama +2 fo tea with Ahmadinejad #tweetdebate"	"Sat Sep 27 02:10:45 +0000 2008"	"11765872"	"ajmurmann"
"936611660"	"9/27/08 2:10"	"Obama +3 for using McCain's advisers against him. #tweetdebate"	"QueenMayhem"	""	"2"	"2"	"1"	"2.0"	""	""	""	""	"Obama +3 for using McCain's advisers against him. #tweetdebate"	"Sat Sep 27 02:10:51 +0000 2008"	"14935605"	"bluejack"
"936612296"	"9/27/08 2:11"	"+3 Obama  sound bite: it doesn't mean you invite them for tea  #tweetdebate"	"craw4d"	"Jason Crawford"	"3"	"2"	"2"	"2.0"	""	""	""	""	"+3 Obama  sound bite: it doesn't mean you invite them for tea  #tweetdebate"	"Sat Sep 27 02:11:08 +0000 2008"	"14173115"	"sara_mc"
"936612747"	"9/27/08 2:11"	"+1 Obama - acknowleding that he was called ""naive"" #tweetdebate"	"Dana Loesch"	""	"2"	"2"	"2"	""	""	""	""	""	"+1 Obama - acknowleding that he was called ""naive"" #tweetdebate"	"Sat Sep 27 02:11:21 +0000 2008"	"15136484"	"susankang_nam"
"936612769"	"9/27/08 2:11"	"+3 Obama There is a difference between pre-conditions and preparation #tweetdebate # current"	"davidweiner"	"davidweiner"	"2"	"2"	"2"	""	""	""	""	""	"+3 Obama There is a difference between pre-conditions and preparation #tweetdebate # current"	"Sat Sep 27 02:11:21 +0000 2008"	"16477620"	"triishe"
"936613445"	"9/27/08 2:11"	"+3 Obama There is a difference between pre-conditions and preparation #tweetdebate # current"	"conblog"	"William Smith"	"2"	"2"	"1"	""	""	""	""	""	"+3 Obama There is a difference between pre-conditions and preparation #tweetdebate # current"	"Sat Sep 27 02:11:42 +0000 2008"	"16477620"	"triishe"
"936613453"	"9/27/08 2:11"	"Obama +2 on international policy. he's rocking this one! #tweetdebate"	"ericgonzalez"	"Eric Gonzalez"	"2"	"2"	"2"	"2.0"	""	""	""	""	"Obama +2 on international policy. he's rocking this one! #tweetdebate"	"Sat Sep 27 02:11:42 +0000 2008"	"14935605"	"bluejack"
"936613513"	"9/27/08 2:11"	"#tweetdebate I'm glad Obama's getting a chance to address this precondition thing."	"MNCR"	"MN Campaign Report"	"2"	"2"	"2"	"2.0"	""	""	""	""	"#tweetdebate I'm glad Obama's getting a chance to address this precondition thing."	"Sat Sep 27 02:11:44 +0000 2008"	"14398232"	"johnnycho"
"936613584"	"9/27/08 2:11"	"@elaineschoch Totally justified. Your husband will understand."	"A_Kaplan"	"Adam Kaplan"	"1"	"2"	"2"	"4.0"	""	""	""	""	"@elaineschoch Totally justified. Your husband will understand."	"Sat Sep 27 02:11:45 +0000 2008"	"5483462"	"doylealbee"
"936614418"	"9/27/08 2:12"	"+3pts for Obama: Talk first...if that doesn't work, then we've strengthened our position to impose tougher sanctions. #tweetdebate"	"MercuryMetro"	"Mercury Metropolitan"	"2"	"1"	"2"	"2.0"	""	""	""	""	"+3pts for Obama: Talk first...if that doesn't work, then we've strengthened our position to impose tougher sanctions. #tweetdebate"	"Sat Sep 27 02:12:12 +0000 2008"	"9075622"	"thekenyeung"
"936617136"	"9/27/08 2:13"	"Obama +2 for bringing up Spain fiasco #tweetdebate"	"DocMara"	"DocMara"	"2"	"2"	"2"	""	""	""	""	""	"Obama +2 for bringing up Spain fiasco #tweetdebate"	"Sat Sep 27 02:13:30 +0000 2008"	"8161402"	"thedailydg"
"936620059"	"9/27/08 2:14"	"Obama +1 pointing out McCain's bizarre statement regarding meeting prime minister of Spain #tweetdebate"	"maudygrunch"	"chey cobb"	"2"	"2"	"3"	""	""	""	""	""	"Obama +1 pointing out McCain's bizarre statement regarding meeting prime minister of Spain #tweetdebate"	"Sat Sep 27 02:14:44 +0000 2008"	"9806742"	"gwfrink3"
"936622251"	"9/27/08 2:15"	"want a t-shirt too! #tweetdebate"	"pavlicko"	"pavlicko"	"2"	"2"	"4"	""	""	""	""	""	"want a t-shirt too! #tweetdebate"	"Sat Sep 27 02:15:39 +0000 2008"	"11765872"	"ajmurmann"
"936624889"	"9/27/08 2:16"	"""Sen. Obama, can you see Russia from your house???"" #current #debate #tweetdebate"	"ganeshpuri89"	"Robert Stevens"	"2"	"2"	"2"	""	""	""	""	""	"""Sen. Obama, can you see Russia from your house???"" #current #debate #tweetdebate"	"Sat Sep 27 02:16:40 +0000 2008"	"14286848"	"55secretstreet"
"936624948"	"9/27/08 2:16"	"+2 Obama ""The notion that we would sit with Akmujinadad and let him spew out bile comments without saying anything is wrong."" #tweetdebate"	"etherkiller"	"etherkiller"	"2"	"1"	"2"	""	""	""	""	""	"+2 Obama ""The notion that we would sit with Akmujinadad and let him spew out bile comments without saying anything is wrong."" #tweetdebate"	"Sat Sep 27 02:16:41 +0000 2008"	"12168662"	"3locina"
"936626686"	"9/27/08 2:17"	"#tweetdebate I like the debate format so far.  At least there is some back-and-forth."	"MailOurMilitary"	"Trish Forant | eMOM"	"2"	"2"	"2"	"3.0"	""	""	""	""	"#tweetdebate I like the debate format so far.  At least there is some back-and-forth."	"Sat Sep 27 02:17:29 +0000 2008"	"14497084"	"jfaris"
"936627692"	"9/27/08 2:18"	"+5 Obama for understanding that  conversation is key. #tweetdebate"	"russnelson"	"Russ Nelson"	"2"	"2"	"2"	""	""	""	""	""	"+5 Obama for understanding that  conversation is key. #tweetdebate"	"Sat Sep 27 02:18:01 +0000 2008"	"15975726"	"imarilove"
"936628373"	"9/27/08 2:18"	"Obama +2 for loose nukes in Russia #tweetdebate"	"Imarilove"	"Imarilove"	"2"	"2"	"2"	""	""	""	""	""	"Obama +2 for loose nukes in Russia #tweetdebate"	"Sat Sep 27 02:18:20 +0000 2008"	"11765872"	"ajmurmann"
"936628989"	"9/27/08 2:18"	"obama +3 he seems to have done his homework on Russia good job #tweetdebate"	"roadkillrefugee"	"roadkillrefugee"	"2"	"2"	"2"	""	""	""	""	""	"obama +3 he seems to have done his homework on Russia good job #tweetdebate"	"Sat Sep 27 02:18:38 +0000 2008"	"15136484"	"susankang_nam"
"936631239"	"9/27/08 2:19"	"+3 pts for McCain saying ""I see three initials in front of Putin's name...a K, G, and B"" #tweetdebate"	"RcktMan"	"RcktMan"	"2"	"2"	"2"	""	""	""	""	""	"+3 pts for McCain saying ""I see three initials in front of Putin's name...a K, G, and B"" #tweetdebate"	"Sat Sep 27 02:19:43 +0000 2008"	"9075622"	"thekenyeung"
"936631502"	"9/27/08 2:19"	"Mccain +2 for clearly understanding the situation in Russia #tweetdebate"	"shrekserve"	"Nelson Lau"	"2"	"2"	"2"	""	""	""	""	""	"Mccain +2 for clearly understanding the situation in Russia #tweetdebate"	"Sat Sep 27 02:19:49 +0000 2008"	"7936932"	"bryanfromboston"
"936632195"	"9/27/08 2:20"	"McCain +2 for KGB soundbite and for access to facts (accurate or not) #tweetdebate"	"etherkiller"	""	"2"	"2"	"2"	"2.0"	""	""	""	""	"McCain +2 for KGB soundbite and for access to facts (accurate or not) #tweetdebate"	"Sat Sep 27 02:20:07 +0000 2008"	"806323"	"vanhoosear"
"936632478"	"9/27/08 2:20"	"+1 Obama for being clear about dealing with Russia #tweetdebate"	"deansms"	"Dean Marlettsmith"	"2"	"2"	"2"	""	""	""	""	""	"+1 Obama for being clear about dealing with Russia #tweetdebate"	"Sat Sep 27 02:20:14 +0000 2008"	"9806742"	"gwfrink3"
"936634669"	"9/27/08 2:21"	"He pronounced that one right! One for two on the foreign leaders, John! #Current #debate08 #tweetdebate"	"cuban_dudeca"	"Esteban"	"1"	"2"	"2"	"3.0"	""	""	""	""	"He pronounced that one right! One for two on the foreign leaders, John! #Current #debate08 #tweetdebate"	"Sat Sep 27 02:21:10 +0000 2008"	"15677282"	"ntwhite"
"936635174"	"9/27/08 2:21"	"mccain +1 for pronouncing the President of Georgia's name - although I have no idea if he said it correctly #tweetdebate"	"ripptide"	"Justin Y."	"2"	"2"	"2"	""	""	""	""	""	"mccain +1 for pronouncing the President of Georgia's name - although I have no idea if he said it correctly #tweetdebate"	"Sat Sep 27 02:21:26 +0000 2008"	"10819662"	"steveboese"
"936637043"	"9/27/08 2:22"	"@BarackObama McCain owns the Russian debate. Although you did score in Afghanistan. #current #obamashot #mccainshot"	"citizenjake"	"Jake"	"2"	"2"	"3"	"3.0"	""	""	""	""	"@BarackObama McCain owns the Russian debate. Although you did score in Afghanistan. #current #obamashot #mccainshot"	"Sat Sep 27 02:22:20 +0000 2008"	"5879192"	"darnell"
"936637536"	"9/27/08 2:22"	"love the Tom Clancy suggestion!!  :-P  #tweetdebate"	"pedroteixeira"	"pedroteixeira"	"2"	"2"	"2"	""	""	""	""	""	"love the Tom Clancy suggestion!!  :-P  #tweetdebate"	"Sat Sep 27 02:22:35 +0000 2008"	"14759482"	"brookecan"
"936640219"	"9/27/08 2:23"	"using the rating say (1-5) is interesting too  TheDailyDG: Obama +2 for bringing up Spain fiasco #tweetdebate"	"lorig"	"Lori G"	"2"	"2"	"2"	"2.0"	""	""	""	""	"using the rating say (1-5) is interesting too  TheDailyDG: Obama +2 for bringing up Spain fiasco #tweetdebate"	"Sat Sep 27 02:23:58 +0000 2008"	"2621551"	"rmonge4surf"
"936640530"	"9/27/08 2:24"	"Obama +1 for alternative energy! #tweetdebate"	"alexashrugged"	"alexashrugged"	"2"	"2"	"2"	"2.0"	""	""	""	""	"Obama +1 for alternative energy! #tweetdebate"	"Sat Sep 27 02:24:08 +0000 2008"	"11765872"	"ajmurmann"
"936640847"	"9/27/08 2:24"	"+2 good comeback Obama, foresight and plan could have prevented Georgian invasion #tweetdebate #debate08"	"decaturcomp"	"Alan Thornton"	"2"	"2"	"2"	""	""	""	""	""	"+2 good comeback Obama, foresight and plan could have prevented Georgian invasion #tweetdebate #debate08"	"Sat Sep 27 02:24:16 +0000 2008"	"15455810"	"jefflowe"
"936641050"	"9/27/08 2:24"	"#tweetdebate McCain's doing quite well on the Georgia issue. Obama's response is decisive & knowledgeable. They both sound presidential."	"TheWaterman"	"Kevin Waterman"	"2"	"2"	"2"	"2.0"	""	""	""	""	"#tweetdebate McCain's doing quite well on the Georgia issue. Obama's response is decisive & knowledgeable. They both sound presidential."	"Sat Sep 27 02:24:22 +0000 2008"	"14398232"	"johnnycho"
"936641246"	"9/27/08 2:24"	"@dalbee agreed. +1 for obama. #tweetdebate"	"fakeplasticfish"	"fakeplasticfish"	"2"	"2"	"2"	""	""	""	""	""	"@dalbee agreed. +1 for obama. #tweetdebate"	"Sat Sep 27 02:24:28 +0000 2008"	"14576730"	"elaineschoch"
"936641320"	"9/27/08 2:24"	"@current #current My inner hippie is coming out. I'm glad we're getting to alternative energy now."	"CarriBugbee"	"Carri Bugbee"	"2"	"2"	"2"	""	""	""	""	""	"@current #current My inner hippie is coming out. I'm glad we're getting to alternative energy now."	"Sat Sep 27 02:24:30 +0000 2008"	"10450342"	"starweaver"
"936642168"	"9/27/08 2:24"	"Obama +1 ok again with energy indep. #tweetdebate"	"tarheelcoxn"	"CristÃ³bal Palmer"	"2"	"2"	"2"	""	""	""	""	""	"Obama +1 ok again with energy indep. #tweetdebate"	"Sat Sep 27 02:24:55 +0000 2008"	"15136484"	"susankang_nam"
"936645843"	"9/27/08 2:26"	"Obama +2 clarifying what he is objecting #Tweetdebate"	"jocelynlegault"	"Jocelyn Legault"	"1"	"2"	"2"	""	""	""	""	""	"Obama +2 clarifying what he is objecting #Tweetdebate"	"Sat Sep 27 02:26:42 +0000 2008"	"15136484"	"susankang_nam"
"936645889"	"9/27/08 2:26"	"+2 Obama, foresight and plan could have prevented Georgian invasion #tweetdebate"	"DocMara"	"DocMara"	"2"	"1"	"2"	""	""	""	""	""	"+2 Obama, foresight and plan could have prevented Georgian invasion #tweetdebate"	"Sat Sep 27 02:26:43 +0000 2008"	"9806742"	"gwfrink3"
"936646146"	"9/27/08 2:26"	"+2 Obama for pointing out that he was never opposed to nuclear waste, but that he was for storing it safely #tweetdebate"	"coffeecupkat"	"Kat French"	"3"	"2"	"2"	""	""	""	""	""	"+2 Obama for pointing out that he was never opposed to nuclear waste, but that he was for storing it safely #tweetdebate"	"Sat Sep 27 02:26:51 +0000 2008"	"12168662"	"3locina"
"936646217"	"9/27/08 2:26"	"1pt for McCain on another 9/11 attack...""we are a safe nation but far from safe"". #tweetdebate"	"ShredderFeeder"	"ShredderFeeder"	"2"	"1"	"2"	""	""	""	""	""	"1pt for McCain on another 9/11 attack...""we are a safe nation but far from safe"". #tweetdebate"	"Sat Sep 27 02:26:53 +0000 2008"	"9075622"	"thekenyeung"
"936648643"	"9/27/08 2:28"	"@BevJack what does Obama think about delta airlines #current #debate08 #tweetdebate #mccainshot #obamashot"	"etherkiller"	""	"2"	"2"	"4"	""	""	""	""	""	"@BevJack what does Obama think about delta airlines #current #debate08 #tweetdebate #mccainshot #obamashot"	"Sat Sep 27 02:28:16 +0000 2008"	"14905300"	"taiwanbrown"
"936648644"	"9/27/08 2:28"	"McCain is against torture again. That's nice ... looked like he was supporting Bush for a while. #current #tweetdebate #debate08"	"stshores24"	"Stephen"	"2"	"2"	"3"	""	""	""	""	""	"McCain is against torture again. That's nice ... looked like he was supporting Bush for a while. #current #tweetdebate #debate08"	"Sat Sep 27 02:28:15 +0000 2008"	"8755102"	"francesflynntho"
"936649524"	"9/27/08 2:28"	"I'll give +2 to McCain for bringing up TORTURE and not calling it harsh interrogation tactics #tweetdebate #cu09"	"dynobuoy"	".:dYNo:."	"2"	"2"	"2"	"2.0"	""	""	""	""	"I'll give +2 to McCain for bringing up TORTURE and not calling it harsh interrogation tactics #tweetdebate #cu09"	"Sat Sep 27 02:28:39 +0000 2008"	"8161402"	"thedailydg"
"936650398"	"9/27/08 2:29"	"Obama +2 For port security #tweetdebate"	"MercuryMetro"	"Mercury Metropolitan"	"2"	"2"	"2"	""	""	""	""	""	"Obama +2 For port security #tweetdebate"	"Sat Sep 27 02:29:04 +0000 2008"	"14935605"	"bluejack"
"936650609"	"9/27/08 2:29"	"Glad to NOT hear 'in a post-9/11 world' #current"	"MailOurMilitary"	"Trish Forant | eMOM"	"2"	"3"	"2"	"2.0"	""	""	""	""	"Glad to NOT hear 'in a post-9/11 world' #current"	"Sat Sep 27 02:29:11 +0000 2008"	"13527"	"n8fr8"
"936651504"	"9/27/08 2:29"	"Loving watching all these great tweets during the debate! Thanks @current and @twitter! #current"	"DocMara"	"DocMara"	"2"	"2"	"4"	""	""	""	""	""	"Loving watching all these great tweets during the debate! Thanks @current and @twitter! #current"	"Sat Sep 27 02:29:43 +0000 2008"	"1624111"	"quixado"
"936651682"	"9/27/08 2:29"	"There's a lot of work still to be done with homeland security. New report from @Heritage and CSIS. http://is.gd/3cg2 #debate08 #current"	"mcmama"	"McMama"	"2"	"2"	"2"	"3.0"	""	""	""	""	"There's a lot of work still to be done with homeland security. New report from @Heritage and CSIS. http://is.gd/3cg2 #debate08 #current"	"Sat Sep 27 02:29:49 +0000 2008"	"3137331"	"robertbluey"
"936651723"	"9/27/08 2:29"	"Mr. Obama. The biggest threat is not CBRN it is the same old things they've always used. That is why they return to them #current #debate08"	"mattt bastard"	""	"1"	"2"	"2"	"1.0"	""	""	""	""	"Mr. Obama. The biggest threat is not CBRN it is the same old things they've always used. That is why they return to them #current #debate08"	"Sat Sep 27 02:29:51 +0000 2008"	"14191192"	"selil"
"936651881"	"9/27/08 2:29"	"#current Nice block and bridge Sen. Obama"	"baracknobama"	"Barack NObama"	"2"	"2"	"2"	"2.0"	""	""	""	""	"#current Nice block and bridge Sen. Obama"	"Sat Sep 27 02:29:56 +0000 2008"	"15705711"	"lauramnyc"
"936651887"	"9/27/08 2:29"	"#tweetdebate Obama definitely seems to be winning among Twitterers using the #tweetdebate tag."	"LipstickVP"	"Joe the LipstickVPâ„¢ "	"4"	"2"	"2"	""	""	""	""	""	"#tweetdebate Obama definitely seems to be winning among Twitterers using the #tweetdebate tag."	"Sat Sep 27 02:29:56 +0000 2008"	"14398232"	"johnnycho"
"936652261"	"9/27/08 2:30"	"John Kerry, I mean Barack Obama, sounds much more presidential. #current"	"EdCates"	"Ed Cates"	"2"	"2"	"1"	""	""	""	""	""	"John Kerry, I mean Barack Obama, sounds much more presidential. #current"	"Sat Sep 27 02:30:08 +0000 2008"	"15430664"	"johnhoffmann"
"936652827"	"9/27/08 2:30"	"McCain has the smile of success on his face. #current #debate08"	"LaMenta3"	"Hillary"	"2"	"2"	"2"	"2.0"	""	""	""	""	"McCain has the smile of success on his face. #current #debate08"	"Sat Sep 27 02:30:26 +0000 2008"	"5511332"	"flap"
"936652921"	"9/27/08 2:30"	"RTbmaleszyk   Obama +2 for understanding how energy independence relates to our foreign policy in Russia #tweetdebate #current"	"agibson"	"Alex Gibson"	"2"	"2"	"2"	""	""	""	""	""	"RTbmaleszyk   Obama +2 for understanding how energy independence relates to our foreign policy in Russia #tweetdebate #current"	"Sat Sep 27 02:30:29 +0000 2008"	"8069572"	"shelisrael"
"936652958"	"9/27/08 2:30"	"#current ""Restore America's Standing in the World"" now I buy that! Go Obama."	"bluejack"	"bluejack"	"2"	"2"	"2"	""	""	""	""	""	"#current ""Restore America's Standing in the World"" now I buy that! Go Obama."	"Sat Sep 27 02:30:30 +0000 2008"	"14772653"	"susannedeitzel"
"936652975"	"9/27/08 2:30"	"@current #current Im more convinced now than I was before about who I will vote for. I guess that's something - but I had already decided b4"	"jowyang"	"Jeremiah"	"3"	"2"	"2"	"2.0"	""	""	""	""	"@current #current Im more convinced now than I was before about who I will vote for. I guess that's something - but I had already decided b4"	"Sat Sep 27 02:30:30 +0000 2008"	"10450342"	"starweaver"
"936653228"	"9/27/08 2:30"	"#debate08 #current The world likes Obama therefore we should vote for him."	"gwfrink3"	"George Frink"	"2"	"2"	"2"	""	""	""	""	""	"#debate08 #current The world likes Obama therefore we should vote for him."	"Sat Sep 27 02:30:37 +0000 2008"	"11246242"	"seanhackbarth"
"936653262"	"9/27/08 2:30"	"Good point, we really need to fix our perception in the word. #current"	"vlemx"	"Vincent Vlemx"	"2"	"2"	"2"	""	""	""	""	""	"Good point, we really need to fix our perception in the word. #current"	"Sat Sep 27 02:30:38 +0000 2008"	"14200196"	"onlychrisgrant"
"936653269"	"9/27/08 2:30"	"#current Obama's job was to appear Presidential and measured.Anyone want to challenge that he succeeded?"	"agibson"	"Alex Gibson"	"2"	"2"	"2"	""	""	""	""	""	"#current Obama's job was to appear Presidential and measured.
Anyone want to challenge that he succeeded?"	"Sat Sep 27 02:30:38 +0000 2008"	"2150981"	"rasiej"
"936653480"	"9/27/08 2:30"	"oohh, nice nod to McCain on the torture issue by Obama. #current"	"bluejack"	"bluejack"	"2"	"2"	"1"	""	""	""	""	""	"oohh, nice nod to McCain on the torture issue by Obama. #current"	"Sat Sep 27 02:30:44 +0000 2008"	"15990533"	"saabnet"
"936653741"	"9/27/08 2:30"	"Obama-""The way we are percieved in the world is what will make things work."" I kinda agree... #current"	"PinkOliveFamily"	"Susan or Sus"	"3"	"2"	"2"	""	""	""	""	""	"Obama-""The way we are percieved in the world is what will make things work."" I kinda agree... #current"	"Sat Sep 27 02:30:52 +0000 2008"	"15622006"	"soupcan58"
"936653760"	"9/27/08 2:30"	"Whoever wins...Let's move away from the whole ""with us or against us"" idea #current"	"bmaleszyk"	"Bryan Maleszyk"	"2"	"2"	"4"	""	""	""	""	""	"Whoever wins...Let's move away from the whole ""with us or against us"" idea #current"	"Sat Sep 27 02:30:53 +0000 2008"	"7899242"	"jaredwj"
"936653916"	"9/27/08 2:30"	"Obama +1 for emphasizing importance of restoring US reputation #tweetdebate"	"themurmish"	"A. Murmann"	"2"	"2"	"3"	""	""	""	""	""	"Obama +1 for emphasizing importance of restoring US reputation #tweetdebate"	"Sat Sep 27 02:30:57 +0000 2008"	"12168662"	"3locina"
"936654006"	"9/27/08 2:31"	"#current Obama demanded the debate (good decision) but seems to have been more prepped for economy than foreign affairs"	"c4chaos"	"~C4Chaos"	"2"	"2"	"2"	""	""	""	""	""	"#current Obama demanded the debate (good decision) but seems to have been more prepped for economy than foreign affairs"	"Sat Sep 27 02:31:01 +0000 2008"	"15461471"	"jeffalford"
"936654027"	"9/27/08 2:31"	"""shining beacon"" , nice quote! #current"	"jowyang"	"Jeremiah"	"2"	"2"	"2"	""	""	""	""	""	"""shining beacon"" , nice quote! #current"	"Sat Sep 27 02:31:02 +0000 2008"	"16480383"	"yobro123"
"936654068"	"9/27/08 2:31"	"Obamas body language seems of that of an arrogant prick. Constantly ""looking down"" on McCain #current"	"jowyang"	"Jeremiah"	"2"	"2"	"1"	""	""	""	""	""	"Obamas body language seems of that of an arrogant prick. Constantly ""looking down"" on McCain #current"	"Sat Sep 27 02:31:03 +0000 2008"	"2690891"	"mmeador"
"936654356"	"9/27/08 2:31"	"#current #debate08 Vote Obama 2008! He knows what he is talking about without actually going there."	"daveevans"	"David Evans"	"2"	"2"	"3"	""	""	""	""	""	"#current #debate08 Vote Obama 2008! He knows what he is talking about without actually going there."	"Sat Sep 27 02:31:11 +0000 2008"	"16480543"	"lefty0008"
"936654474"	"9/27/08 2:31"	"McCain +1 for pointing out need to stop prison torture #tweetdebate"	"phillipv"	"Phillip Voydanoff"	"2"	"2"	"2"	"3.0"	""	""	""	""	"McCain +1 for pointing out need to stop prison torture #tweetdebate"	"Sat Sep 27 02:31:14 +0000 2008"	"12168662"	"3locina"
"936654619"	"9/27/08 2:31"	"#current #debate08 star wars is baaaaack...."	"CarriBugbee"	"Carri Bugbee"	"2"	"2"	"3"	""	""	""	""	""	"#current #debate08 star wars is baaaaack...."	"Sat Sep 27 02:31:18 +0000 2008"	"2787761"	"crazyliberal"
"936655156"	"9/27/08 2:31"	"#tweetdebate McCain showing his experience quoting Ronald Regan"	"daveevans"	"David Evans"	"2"	"2"	"2"	""	""	""	""	""	"#tweetdebate McCain showing his experience quoting Ronald Regan"	"Sat Sep 27 02:31:33 +0000 2008"	"1221471"	"shashib"
"936655495"	"9/27/08 2:31"	"I would even agree that mccain was a better debater than I thought he would be.  McCain held his own #current"	"dland"	"Dave Land"	"2"	"2"	"2"	""	""	""	""	""	"I would even agree that mccain was a better debater than I thought he would be.  McCain held his own #current"	"Sat Sep 27 02:31:42 +0000 2008"	"14549852"	"jamieharrington"
"936655534"	"9/27/08 2:31"	"#current no clear winner = win for McCain"	"dantecl"	"Dante Lanznaster"	"3"	"2"	"2"	""	""	""	""	""	"#current no clear winner = win for McCain"	"Sat Sep 27 02:31:43 +0000 2008"	"15915604"	"aroc_"
"936655917"	"9/27/08 2:31"	"On CNN, the audience reaction is the same when Obama talks, but way divided with McCain talks...good leaders speak for the majority #current"	"sairy"	"Sarah Granger"	"3"	"2"	"2"	"2.0"	""	""	""	""	"On CNN, the audience reaction is the same when Obama talks, but way divided with McCain talks...good leaders speak for the majority #current"	"Sat Sep 27 02:31:53 +0000 2008"	"14443268"	"k_knight"
"936656092"	"9/27/08 2:31"	"Hack the debate rocks!  Thanks for giving us a fun way to participate. #current"	"vanhoosear"	" Todd Van Hoosear"	"2"	"2"	"2"	"2.0"	""	""	""	""	"Hack the debate rocks!  Thanks for giving us a fun way to participate. #current"	"Sat Sep 27 02:31:57 +0000 2008"	"1899671"	"obscura"
"936656471"	"9/27/08 2:32"	"@PJsMommy hey McCain's face is crooked so I guess they're even! #current"	"starweaver"	""	"2"	"2"	"3"	""	""	""	""	""	"@PJsMommy hey McCain's face is crooked so I guess they're even! #current"	"Sat Sep 27 02:32:08 +0000 2008"	"15608555"	"dominickevans"
"936656599"	"9/27/08 2:32"	"I like how macain talks with such feeling, his emphasis is excellent. Obama sounds more defensive #current"	"hel0jerry"	"Jerry Courtney"	"3"	"2"	"2"	"3.0"	""	""	""	""	"I like how macain talks with such feeling, his emphasis is excellent. Obama sounds more defensive #current"	"Sat Sep 27 02:32:11 +0000 2008"	"16480383"	"yobro123"
"936657165"	"9/27/08 2:32"	"Greatest country on earth exactly....#tweetdebate"	"gwfrink3"	"George Frink"	"4"	"2"	"2"	"2.0"	""	""	""	""	"Greatest country on earth exactly....#tweetdebate"	"Sat Sep 27 02:32:27 +0000 2008"	"14445343"	"cuban_dudeca"
"936657560"	"9/27/08 2:32"	"Obama has this in the bag #current"	"starweaver"	""	"2"	"2"	"2"	""	""	""	""	""	"Obama has this in the bag #current"	"Sat Sep 27 02:32:40 +0000 2008"	"16480628"	"johndoe1211"
"936658289"	"9/27/08 2:33"	"#current Get 'em Obama! =]"	"daveevans"	"David Evans"	"2"	"2"	"2"	""	""	""	""	""	"#current Get 'em Obama! =]"	"Sat Sep 27 02:33:04 +0000 2008"	"16480211"	"tweemarcus"
"936658329"	"9/27/08 2:33"	"Obama has won this, absolutely #current"	"starweaver"	""	"2"	"2"	"2"	"2.0"	""	""	""	""	"Obama has won this, absolutely #current"	"Sat Sep 27 02:33:05 +0000 2008"	"15932860"	"freshpaint"
"936658357"	"9/27/08 2:33"	"Obama is teh WINNER #current"	"bmaleszyk"	"Bryan Maleszyk"	"2"	"2"	"2"	""	""	""	""	""	"Obama is teh WINNER #current"	"Sat Sep 27 02:33:05 +0000 2008"	"16477577"	"chernie"
"936658450"	"9/27/08 2:33"	"#current Obama's right. China is involved in Asia."	"megkroeplin"	"Meg Kroeplin"	"2"	"2"	"2"	""	""	""	""	""	"#current Obama's right. China is involved in Asia."	"Sat Sep 27 02:33:09 +0000 2008"	"14748094"	"bethkorczynski"
"936658628"	"9/27/08 2:33"	"Interesting debate, but I'm really looking forward to the VP debate more. #current"	"mardods"	"mardod"	"2"	"2"	"2"	""	""	""	""	""	"Interesting debate, but I'm really looking forward to the VP debate more. #current"	"Sat Sep 27 02:33:13 +0000 2008"	"3694241"	"bradbutner"
"936658744"	"9/27/08 2:33"	"#current I think McCain's going to see a bit of a bump from his performance."	"tayari"	"Tayari Jones"	"2"	"2"	"2"	""	""	""	""	""	"#current I think McCain's going to see a bit of a bump from his performance."	"Sat Sep 27 02:33:16 +0000 2008"	"15705711"	"lauramnyc"
"936658755"	"9/27/08 2:33"	"INDEPENDENTS FOR OBAMA! #current"	"xylem"	"Joel Richman "	"2"	"2"	"2"	""	""	""	""	""	"INDEPENDENTS FOR OBAMA! #current"	"Sat Sep 27 02:33:17 +0000 2008"	"14983856"	"jbudich"
"936658938"	"9/27/08 2:33"	"@BarackObama, good job bringing this back to domestic economy issues, it's your strong point. #current"	"krzimmer"	"Kate Zimmer"	"2"	"2"	"2"	"2.0"	""	""	""	""	"@BarackObama, good job bringing this back to domestic economy issues, it's your strong point. #current"	"Sat Sep 27 02:33:22 +0000 2008"	"2849211"	"jrishel"
