from	to
10475872	14385232
10475872	15037964
10475872	15150152
10475872	15572565
10475872	15664760
10482452	67923
10482452	806323
10482452	1201491
10482452	2878161
10482452	3099501
10482452	3128101
10482452	7862582
10482452	8755102
10482452	9806742
10482452	11246242
10482452	14099695
10482452	14115051
10482452	14398232
10482452	14437914
10482452	14787076
10482452	15136484
10482452	15664760
10482452	15868503
10482452	16377981
10499812	1221471
10499812	8069572
10691392	7854332
10716532	15753937
10725672	15283127
10771662	13403
10771662	608473
10771662	755452
10771662	779451
10771662	806323
10771662	812825
10771662	980611
10771662	1355401
10771662	2059051
10771662	5511332
10771662	5920872
10771662	5998452
10771662	6485392
10771662	6788872
10771662	7702542
10771662	8147432
10771662	9527242
10771662	9649222
10771662	9922782
10771662	10475872
10771662	11752272
10771662	14132503
10771662	14213399
10771662	14325463
10771662	14328364
10771662	14385232
10771662	14555801
10771662	14709419
10771662	14744335
10771662	14756912
10771662	15115131
10771662	15136484
10771662	15186308
10771662	15251323
10771662	15251890
10771662	15664760
10771662	15693337
10771662	15694556
10771662	15698349
10771662	15753937
10771662	15756083
10771662	15767195
10771662	16287495
10771662	16461236
10787422	8161402
10796472	14181225
10819662	13918302
10819662	15613254
10819792	3370001
10819792	9551102
10819792	14369841
10819792	14531330
10819792	14767356
10846482	11781
10846482	29283
10846482	69583
10846482	71323
10846482	79543
10846482	662763
10846482	766298
10846482	806323
10846482	812825
10846482	823115
10846482	1196381
10846482	1201491
10846482	1221471
10846482	1279371
10846482	1394361
10846482	1508231
10846482	1711821
10846482	1831611
10846482	1899671
10846482	1959901
10846482	2056341
10846482	2059051
10846482	3370001
10846482	5998452
10846482	6471972
10846482	6485392
10846482	6875072
10846482	7563862
10846482	7752402
10846482	7762662
10846482	7770342
10846482	7936932
10846482	7985082
10846482	8069572
10846482	9075622
10846482	9317092
10846482	9376172
10846482	9448792
10846482	9527242
10846482	9861112
10846482	9926792
10846482	10105882
10846482	10290042
10846482	10323542
10846482	11063312
10846482	11253262
10846482	11390312
10846482	11488202
10846482	11957802
10846482	12046252
10846482	14062535
10846482	14142059
10846482	14173840
10846482	14203462
10846482	14208721
10846482	14270757
10846482	14293032
10846482	14312285
10846482	14386696
10846482	14397773
10846482	14398232
10846482	14464413
10846482	14576730
10846482	14742520
10846482	14753323
10846482	14758805
10846482	14790622
10846482	14847940
10846482	14857950
10846482	14908714
10846482	14936051
10846482	14949434
10846482	15115131
10846482	15136484
10846482	15160137
10846482	15194469
10846482	15608555
10846482	15753937
10846482	16103311
10846482	16146965
10879802	79543
10879802	755258
10879802	756977
10879802	806323
10879802	1006261
10879802	1049321
10879802	6485392
10879802	7833122
10879802	9806742
10879802	11246242
10879802	13662722
10879802	14099695
10879802	14173840
10879802	14282169
10879802	15251890
10879802	16303271
11063312	79543
11063312	1196381
11063312	1201491
11063312	1508231
11063312	2896341
11063312	5449422
11063312	7478632
11063312	7752402
11063312	7862582
11063312	8755102
11063312	9317092
11063312	9527242
11063312	10846482
11063312	11253262
11063312	12309692
11063312	14062535
11063312	15091876
11063312	15779252
11063312	15907731
11063312	15935927
11088702	48263
11088702	79543
11088702	755452
11088702	816247
11088702	8731812
11088702	13662722
11088702	14062535
11090052	15158121
11096862	79543
11096862	12046252
11099672	15779252
11103302	806323
11103302	1508231
11103302	5717882
11103302	9179442
11103302	9317092
11103302	15455810
11221192	46963
11221192	755258
11221192	13557972
11221192	13917292
11221192	14468265
11221192	14742520
11221192	15498363
11221192	15726459
11246242	608473
11246242	1048951
11246242	1050111
11246242	1221471
11246242	3128101
11246242	3137331
11246242	5511332
11246242	5920872
11246242	6742412
11246242	6788872
11246242	6980622
11246242	7807512
11246242	7911232
11246242	9075622
11246242	10323542
11246242	10482452
11246242	10879802
11246242	12814822
11246242	13284792
11246242	14128054
11246242	14132503
11246242	14744335
11246242	15186308
11246242	15207713
11246242	15572565
11246242	15664760
11246242	15694556
11246242	15767195
11253262	10355
11253262	13527
11253262	46963
11253262	608473
11253262	812825
11253262	1201491
11253262	1355401
11253262	1754241
11253262	2056341
11253262	2540851
11253262	3646761
11253262	3694241
11253262	4503491
11253262	6035262
11253262	6292182
11253262	6411542
11253262	7260832
11253262	7478632
11253262	7770342
11253262	7833122
11253262	7862582
11253262	7911232
11253262	8147432
11253262	8567882
11253262	9317092
11253262	9640622
11253262	10203582
11253262	10450342
11253262	11063312
11253262	11349252
11253262	12046252
11253262	14173840
11253262	14193010
11253262	14226315
11253262	14293032
11253262	14312285
11253262	14385232
11253262	14386696
11253262	14427857
11253262	14561920
11253262	14742520
11253262	14753323
11253262	14908714
11253262	15091876
11253262	15183193
11253262	15224134
11253262	15535991
11253262	15599470
11253262	15672036
11349252	785164
11349252	6980622
11349252	9527242
11379982	1355401
11379982	8217552
11390312	1221471
11390312	5449422
11390312	15834037
11449752	3128101
11488202	67923
11488202	808758
11488202	3128101
11488202	3538981
11488202	5449422
11488202	10846482
11488202	15152529
11488202	16160617
11549612	79543
11549612	662763
11549612	755452
11549612	1201491
11549612	1508231
11549612	2540851
11549612	5839692
11549612	9527242
11549612	9640622
11549612	9976332
11549612	14098035
11549612	14437914
11549612	14497084
11549612	15115131
11578732	4215801
11578732	7752402
11578732	7956142
11578732	10482452
11578732	14147395
11578732	14397773
11578732	14437914
11578732	15838202
11693072	8217552
11709082	9146202
11709082	9411482
11752272	13453
11752272	46963
11752272	69583
11752272	755294
11752272	806757
11752272	1201491
11752272	1221471
11752272	1279371
11752272	1911641
11752272	4923701
11752272	5449422
11752272	5793822
11752272	5920872
11752272	6789882
11752272	7769402
11752272	8147432
11752272	9376172
11752272	9527242
11752272	9640622
11752272	9833962
11752272	9976332
11752272	10054832
11752272	10290042
11752272	10323542
11752272	10771662
11752272	13486682
11752272	13662722
11752272	14173840
11752272	14185041
11752272	14199050
11752272	14225711
11752272	14283309
11752272	14293032
11752272	14328364
11752272	14385232
11752272	14386696
11752272	14497084
11752272	14642495
11752272	14709419
11752272	14756912
11752272	14936051
11752272	15091876
11752272	15136484
11752272	15160137
11752272	15251890
11752272	15608555
11752272	15816459
11752272	15838202
11752272	15868503
11752272	16461236
11840852	14079705
11840852	15091876
11957802	5839692
11957802	9527242
11957802	10879802
11957802	11965142
11957802	12453702
11957802	14561920
11965142	79543
11965142	11957802
11965142	14847940
11965142	15686692
12046252	22203
12046252	79543
12046252	662763
12046252	755452
12046252	785164
12046252	785668
12046252	1196381
12046252	1221471
12046252	1508231
12046252	1831611
12046252	2621551
12046252	5449422
12046252	8514872
12046252	8845642
12046252	9075622
12046252	9317092
12046252	9527242
12046252	10846482
12046252	11096862
12046252	11253262
12046252	13524042
12046252	13662722
12046252	14099695
12046252	14328364
12046252	14427006
12046252	14742520
12046252	15608555
12046252	16478214
12082672	7770342
12082672	14099695
12164222	5449422
12164222	9535522
12164222	14063622
12164222	15893319
12233072	79543
12233072	2540851
12233072	9527242
12271492	823115
12271492	1831611
12271492	9097712
12271492	12814822
12271492	13918302
12271492	14397773
12271492	15194469
12309692	11041
12309692	666913
12309692	755294
12309692	755452
12309692	2183531
12309692	3237221
12309692	6875072
12309692	9058502
12309692	9448792
12309692	9527242
12309692	11063312
12309692	14293032
12309692	14446171
12309692	14742520
12309692	14753323
12309692	15935927
12363972	9411482
12363972	13557972
12363972	14099695
12363972	14181225
12363972	15224134
12448112	666913
12448112	855601
12448112	9174252
12448112	15989194
12453702	1201491
12453702	2059051
12453702	2857511
12453702	7752402
12453702	9527242
12453702	10819662
12453702	15091876
12453702	15240750
12453702	15738862
12453702	16103311
12574212	69583
12574212	71323
12574212	980611
12647252	838791
12647252	1040391
12647252	10105882
12721562	608473
12721562	9283282
12721562	14730812
12721562	16287495
12814822	888
12814822	67923
12814822	79543
12814822	698653
12814822	806323
12814822	1754241
12814822	3128101
12814822	3675881
12814822	5446992
12814822	5511332
12814822	6742412
12814822	6788872
12814822	6980622
12814822	12271492
12814822	14709419
12814822	14968343
12814822	15026040
12814822	15694556
12814822	15698349
12855832	816952
12855832	6904702
12855832	14079705
12855832	16319253
12884962	806323
12884962	11099672
12884962	14437914
12884962	14758805
12884962	16042794
12892722	15093280
12956942	799333
12956942	1201491
12956942	7702542
13032302	12363972
13226412	755452
13226412	1394361
13226412	10105882
13226412	14437914
13226412	14949434
13284792	3099501
13284792	3128101
13284792	6980622
13284792	15186308
13284792	15664760
13486682	1624111
13486682	5502882
13486682	5689832
13486682	11752272
13524042	79543
13524042	755452
13524042	7752402
13524042	9527242
13524042	12046252
13524042	14427006
13524042	14759482
13524042	14949434
13557972	784984
13557972	820585
13557972	3847661
13557972	9411482
13557972	10203582
13557972	10482452
13557972	11221192
13557972	12363972
13557972	13917292
13557972	14437914
13557972	14468265
13557972	14620745
13557972	14742520
13557972	15006445
13557972	15498363
13557972	15726459
13557972	15779252
13557972	16160617
13557972	16303271
13557972	16477620
13573582	1221471
13573582	9317092
13573582	9527242
13573582	14181225
13573582	15091876
13573582	15134959
13593692	607
13593692	1221471
13593692	7898902
13593692	15091876
13662722	79543
13662722	755452
13662722	806323
13662722	980611
13662722	1508231
13662722	5412692
13662722	6471972
13662722	7752402
13662722	7770342
13662722	8845642
13662722	9317092
13662722	9527242
13662722	9543992
13662722	9833962
13662722	9926792
13662722	10879802
13662722	11752272
13662722	12046252
13662722	13800572
13662722	14369841
13662722	14555801
13662722	14756912
13662722	15115131
13662722	16478214
13752462	9527242
13786762	14163652
13786762	14437914
13786762	15224134
13786762	16042794
13800572	3646761
13800572	5449422
13800572	13662722
13800572	15024293
13880632	922151
13880632	3128101
13880632	5511332
13880632	5998452
13880632	7807512
13880632	7918672
13880632	10475872
13880632	14132503
13880632	14282169
13880632	14325463
13880632	15037964
13880632	15150152
13880632	15186308
13880632	15693337
13880632	15767195
13880632	16287495
13917292	13557972
13917292	14099695
13917292	14445343
13918302	13453
13918302	69583
13918302	79543
13918302	662763
13918302	1221471
13918302	2183531
13918302	5998452
13918302	7752402
13918302	7762662
13918302	7862582
13918302	7956142
13918302	8069572
13918302	9097712
13918302	9527242
13918302	10819662
13918302	12271492
13918302	14307040
13918302	14526684
13918302	14753323
13918302	15091876
13918302	15826907
13918302	15893319
13941892	5781852
14047197	14608227
14047197	16138720
14051471	1049321
14051471	15077831
14054127	15077831
14057849	9411482
14057961	14561920
14062535	79543
14062535	662763
14062535	1201491
14062535	1355401
14062535	1911641
14062535	4923701
14062535	8069572
14062535	8755102
14062535	9527242
14062535	10846482
14062535	14328774
14062535	15301800
14063622	13403
14063622	13453
14063622	67923
14063622	79543
14063622	608473
14063622	755452
14063622	789254
14063622	973421
14063622	1049321
14063622	1355401
14063622	2056341
14063622	2059051
14063622	5839692
14063622	5920872
14063622	9448792
14063622	9527242
14063622	9640622
14063622	9861112
14063622	12164222
14063622	14199050
14063622	14282169
14063622	14386696
14078471	7770342
14078471	12453702
14078471	16103311
14079705	1705
14079705	1649221
14079705	1878461
14079705	7985082
14079705	11840852
14079705	15093280
14083477	641333
14083477	1221471
14083477	9097712
14083477	9527242
14083477	9926792
14084825	13403
14084825	5692542
14084825	14084825
14084825	14127726
14084825	14742520
14084825	15115131
14085434	14446171
14085740	9411482
14085740	15664760
14085740	16192159
14092507	79543
14092507	8069572
14092507	14099695
14092507	14447648
14092507	14531330
14092507	14793018
14092713	79543
14092713	755452
14092713	806323
14092713	7833122
14092713	14099695
14092713	14328364
14092713	14549852
14092713	14758805
14097302	16303271
14098035	5839692
14098035	14099695
14099695	22203
14099695	67923
14099695	662763
14099695	789481
14099695	794186
14099695	799333
14099695	806323
14099695	818003
14099695	1196381
14099695	2787761
14099695	3646761
14099695	5511332
14099695	5998452
14099695	6117452
14099695	6411542
14099695	6485392
14099695	6789882
14099695	7770342
14099695	7898902
14099695	8755102
14099695	10203582
14099695	10323542
14099695	10403222
14099695	11096862
14099695	12046252
14099695	12363972
14099695	12448862
14099695	13917292
14099695	14099715
14099695	14127726
14099695	14131877
14099695	14173840
14099695	14293032
14099695	14606165
14099695	14616530
14099695	14640856
14099695	15158121
14099695	15224134
14099695	15487858
14099695	15698349
14099695	15816098
14099695	16070200
14099695	16377981
14099695	16478214
14099715	13403
14099715	79543
14099715	818003
14099715	1754241
14099715	5446992
14099715	5998452
14099715	6980622
14099715	7752402
14099715	7770342
14099715	9283282
14099715	9922782
14099715	12814822
14099715	14099695
14099715	15158121
14099715	15698349
14099715	16303271
14102943	816952
14102943	14315246
14102943	14550221
14102943	15891907
14102943	16287495
14102943	16287730
14103884	29283
14103884	5446992
14103884	6980622
14103884	7770342
14103884	7911232
14103884	14417327
14103884	14437914
14103884	15816098
14104331	641333
14104331	980611
14104331	5449422
14104331	5511332
14104331	7769402
14104331	7854332
14104331	8147432
14104331	9861112
14104331	9973392
14104331	14127726
14104331	14576730
14104331	14781518
14104331	15091876
14104331	15251890
14105345	784984
14105345	15779252
14108606	14983059
14108606	15487858
14109221	643393
14109221	15194469
14115051	29283
14115051	980611
14115051	3847661
14115051	5031631
14115051	7862582
14115051	9535522
14115051	10482452
14115051	14437914
14115051	14446171
14115051	14965268
14115051	15224134
14115051	15252189
14116886	14526684
14127726	67923
14127726	79543
14127726	1508231
14127726	5449422
14127726	14084825
14127726	14099695
14127726	14104331
14128054	1911641
14128054	3128101
14128054	3137331
14128054	5511332
14128054	6788872
14128054	7911232
14128054	10475872
14128054	11246242
14128054	14132503
14128054	14268618
14128054	14282169
14128054	14744335
14128054	15150152
14128054	15186308
14128054	15251890
14128054	15664760
14131877	14099695
14131877	14385232
14132503	808758
14132503	1221471
14132503	1754241
14132503	2059051
14132503	3128101
14132503	3137331
14132503	5511332
14132503	5920872
14132503	5998452
14132503	6742412
14132503	6788872
14132503	6980622
14132503	7702542
14132503	7807512
14132503	7911232
14132503	7918672
14132503	8006742
14132503	10475872
14132503	10771662
14132503	11246242
14132503	13880632
14132503	14128054
14132503	14246362
14132503	14282169
14132503	14325463
14132503	14437914
14132503	14555801
14132503	14744335
14132503	15037964
14132503	15150152
14132503	15186308
14132503	15572565
14132503	15664760
14132503	15693337
14132503	15694556
14132503	15698349
14132503	15756083
14132503	15767195
14132503	15816459
14132503	16287495
14132503	16472998
14133876	14213350
14134488	15301800
14142059	755452
14142059	806323
14142059	848901
14142059	3538981
14142059	6980622
14142059	8069572
14142059	9527242
14142059	14191192
14142059	14328364
14142059	14758805
14142059	15091876
14142059	15753937
14147395	1828441
14147395	1911871
14147395	5449422
14147395	5692542
14147395	10030272
14147395	10879802
14147395	14172379
14147395	14173840
14147395	14924971
14163652	9411482
14163652	13786762
14172379	1754241
14172379	3128101
14172379	14147395
14172379	14191192
14172379	14437914
14172379	14515333
14173115	79543
14173115	755452
14173115	973421
14173115	2540851
14173115	9527242
14173115	10482452
14173115	14099695
14173115	14753323
14173115	15301800
14173840	10355
14173840	67923
14173840	808758
14173840	980611
14173840	1058241
14173840	3847661
14173840	5839692
14173840	5998452
14173840	7770342
14173840	9411482
14173840	9806742
14173840	10879802
14173840	11253262
14173840	11752272
14173840	14099695
14173840	14147395
14173840	14185041
14173840	14437914
14173840	14549852
14173840	14742520
14173840	15194469
14173840	15838202
14181225	662763
14181225	5793822
14181225	10796472
14181225	12363972
14181225	13573582
14181225	14437914
14181225	15474842
14181225	15909768
14182457	980611
14182457	16303271
14185041	1201491
14185041	1831611
14185041	5449422
14185041	9922782
14185041	10482452
14185041	11752272
14185041	14132503
14185041	14173840
14185041	14199050
14185041	15136484
14185041	15826907
14191192	3128101
14191192	7833122
14191192	14142059
14191192	14172379
14191192	14446171
14191192	15077831
14191192	16303271
14193010	29283
14193010	9411482
14193010	11253262
14199050	11752272
14199050	14063622
14199050	14315246
14203462	79543
14203462	1196381
14203462	9527242
14208721	755452
14208721	6789882
14208721	9411482
14208721	9527242
14208721	14225711
14208721	14437914
14213350	816952
14213350	14133876
14213350	15983210
14213399	980611
14213399	1201491
14213399	5920872
14213399	10771662
14213399	14756912
14213399	15251890
14221389	48263
14221389	5717992
14221389	9860352
14221389	10879802
14221389	12046252
14221389	12233072
14221389	14208721
14221389	14709419
14221389	15160137
14225711	10355
14225711	608473
14225711	1201491
14225711	1221471
14225711	1959901
14225711	2059051
14225711	8147432
14225711	9806742
14225711	10290042
14225711	10482452
14225711	11752272
14225711	14142059
14225711	14208721
14225711	14315246
14225711	14936051
14225711	15461471
14225711	15893319
14226315	848901
14226315	3339171
14226315	5483462
14226315	5998452
14226315	9411482
14232465	4417291
14232465	14437914
14246362	980611
14246362	1006261
14246362	1201491
14246362	2059051
14246362	3128101
14246362	5511332
14246362	6742412
14246362	6788872
14246362	8147432
14246362	10054832
14246362	10475872
14246362	14132503
14246362	14555801
14246362	14744335
14246362	15186308
14246362	15608555
14246362	15638869
14246362	15664760
14253797	6788872
14253797	15572565
14259159	1899671
14266856	816707
14268618	6742412
14268618	7702542
14268618	14128054
14268618	16160617
14270757	2606
14270757	79543
14270757	755452
14270757	1201491
14270757	1221471
14270757	2056341
14270757	5449422
14270757	5511332
14270757	6788872
14270757	9527242
14270757	15091876
14282169	873311
14282169	922151
14282169	2059051
14282169	3128101
14282169	3137331
14282169	5449422
14282169	5511332
14282169	5998452
14282169	6742412
14282169	6980622
14282169	7770342
14282169	7807512
14282169	7918672
14282169	8006742
14282169	8755102
14282169	9649222
14282169	10475872
14282169	10879802
14282169	13880632
14282169	14063622
14282169	14128054
14282169	14132503
14282169	14325463
14282169	14555801
14282169	14744335
14282169	15037964
14282169	15150152
14282169	15183193
14282169	15207713
14282169	15301800
14282169	15572565
14282169	15664760
14282169	15693337
14282169	15694556
14282169	15698349
14282169	15756083
14282169	15767195
14282169	15935927
14283309	79543
14283309	662763
14283309	5717882
14283309	5839692
14283309	9527242
14283309	11752272
14283309	14776451
14283309	16146965
14286848	4345931
14286848	14576730
14286848	14742520
14286848	15006445
14286848	15498363
14293032	10355
14293032	980611
14293032	1201491
14293032	6424612
14293032	6789882
14293032	7898902
14293032	10482452
14293032	11752272
14293032	12309692
14293032	14753323
14293032	14756912
14293032	14983059
14293032	15136484
14293032	15252189
14293032	15487858
14293032	15856895
14296836	14181225
14296836	14437914
14296836	16098592
14296836	16377981
14302121	7762662
14302121	7770342
14302121	9527242
14302121	12271492
14302121	14225711
14302121	15935927
14305351	14437914
14307040	3646761
14307040	14446171
14312285	79543
14312285	1201491
14312285	5907932
14312285	7752402
14312285	11253262
14312285	14570089
14312285	14952378
14314756	3099501
14314756	14787076
14315246	5449422
14315246	9527242
14315246	14199050
14315246	14225711
14325463	3128101
14325463	5511332
14325463	6742412
14325463	9283282
14325463	10771662
14325463	13880632
14325463	14132503
14325463	14282169
14325463	14744335
14325463	15158121
14325463	15664760
14325463	15693337
14328364	608473
14328364	755452
14328364	779451
14328364	973421
14328364	1049321
14328364	1058241
14328364	1221471
14328364	1911641
14328364	4191131
14328364	6485392
14328364	7985082
14328364	8069572
14328364	10030272
14328364	10771662
14328364	11752272
14328364	12046252
14328364	14142059
14328364	14983059
14328364	15893319
14328774	79543
14328774	9643812
14328774	14062535
14328774	15893319
14338572	1201491
14338572	3370001
14338572	7470422
14338572	9317092
14338572	14767356
14344733	15194469
14364180	608473
14364180	15753937
14369841	3370001
14369841	9527242
14369841	10819792
14369841	13662722
14370997	15150152
14372044	15608555
14385232	608473
14385232	666913
14385232	980611
14385232	1050111
14385232	3128101
14385232	3237221
14385232	5511332
14385232	6980622
14385232	7702542
14385232	7911232
14385232	9527242
14385232	9643812
14385232	10203582
14385232	10475872
14385232	10771662
14385232	11752272
14385232	14131877
14385232	15115131
14385232	15186308
14385232	15535991
14385232	15664760
14386696	662763
14386696	816247
14386696	9527242
14386696	10846482
14386696	11253262
14386696	11752272
14386696	12046252
14386696	14063622
14392603	14980229
14397773	67923
14397773	1831611
14397773	10482452
14397773	12271492
14398232	10482452
14417327	14437914
14417327	15664760
14417327	16083312
14427006	888
14427006	5412692
14427006	7985082
14427006	8069572
14427006	9097712
14427006	9861112
14427006	12046252
14427006	14531330
14427006	14813827
14427006	15301800
14427857	13527
14427857	1058241
14427857	5998452
14427857	7770342
14427857	11253262
14427857	14607890
14437914	10355
14437914	11041
14437914	13403
14437914	25863
14437914	29283
14437914	662763
14437914	759841
14437914	785164
14437914	789254
14437914	806323
14437914	812825
14437914	820585
14437914	1050111
14437914	1058241
14437914	1394361
14437914	1754241
14437914	2540851
14437914	3099501
14437914	3128101
14437914	3847661
14437914	4345931
14437914	4503491
14437914	5511332
14437914	5998452
14437914	6980622
14437914	7752402
14437914	7770342
14437914	7956142
14437914	8161402
14437914	8755102
14437914	9376172
14437914	9411482
14437914	9534012
14437914	10819662
14437914	12884962
14437914	13226412
14437914	13786762
14437914	14099695
14437914	14103884
14437914	14115051
14437914	14132503
14437914	14173840
14437914	14181225
14437914	14208721
14437914	14232465
14437914	14305351
14437914	14417327
14437914	14707240
14437914	14742520
14437914	14812442
14437914	14857950
14437914	15024293
14437914	15071040
14437914	15224134
14437914	15251890
14437914	15816098
14437914	15897192
14437914	15935927
14437914	16042794
14437914	16098592
14437914	16180100
14437914	16479015
14443268	14446464
14443268	16303271
14445343	13917292
14446171	816952
14446171	980611
14446171	5692542
14446171	9097712
14446171	14085434
14446171	14115051
14446171	14307040
14446171	15224134
14446171	15935927
14446464	14443268
14447648	11781
14447648	79543
14447648	785668
14447648	9075622
14447648	9527242
14447648	10428342
14447648	14092507
14447648	14203462
14447648	15301800
14464413	79543
14464413	16303271
14468265	755258
14468265	11221192
14468265	13557972
14468265	15474842
14493688	15838202
14497084	9527242
14497084	9926792
14497084	11549612
14497084	11752272
14497084	15686692
14515333	7770342
14515333	14172379
14521044	3737291
14521044	4215801
14521044	9527242
14526684	13403
14526684	22203
14526684	662763
14526684	806323
14526684	816952
14526684	1355401
14526684	7762662
14526684	7833122
14526684	7936932
14526684	9448792
14526684	13918302
14526684	14116886
14526684	14142059
14526684	14328364
14526684	14758805
14526684	15487858
14526684	15834037
14531330	79543
14531330	662763
14531330	9097712
14531330	9527242
14531330	9551102
14531330	10819792
14531330	14427006
14549852	794186
14549852	10054832
14549852	14092713
14549852	14173840
14549852	15091876
14550221	2189991
14550221	14102943
14550221	15891907
14550221	16287730
14550221	16303271
14555202	69583
14555801	1221471
14555801	1911641
14555801	2059051
14555801	3128101
14555801	5511332
14555801	5920872
14555801	6742412
14555801	10771662
14555801	13662722
14555801	14132503
14555801	14246362
14555801	14282169
14555801	14983059
14555801	15186308
14555801	15487858
14555801	15664760
14561920	14057961
14570089	5483462
14570089	9527242
14570089	14079705
14570089	14312285
14576547	15283127
14576547	15608555
14576730	608473
14576730	5483462
14576730	9527242
14576730	9861112
14576730	10482452
14576730	14104331
14576730	14286848
14581040	9146202
14606165	7762662
14606165	9317092
14607890	1050111
14607890	3421641
14607890	7770342
14607890	7799732
14607890	14302121
14607890	14427857
14607890	15224134
14607890	15535991
14607890	15935927
14608227	14047197
14620745	755294
14620745	980611
14620745	5998452
14620745	10054832
14620745	15115131
14620745	15136484
14620745	15498363
14620745	15868503
14622694	9411482
14640856	11253262
14640856	14099695
14640856	14325463
14640856	16377981
14642495	79543
14642495	11752272
14642495	14732277
14707240	14790622
14708401	1587001
14708401	9411482
14709419	973421
14709419	1355401
14709419	2059051
14709419	5511332
14709419	10771662
14709419	11752272
14709419	14185041
14709419	15893319
14717846	15052338
14719082	6292182
14719082	14813827
14719082	15816459
14730812	12721562
14736597	15446191
14742520	69583
14742520	666913
14742520	808758
14742520	1221471
14742520	2056341
14742520	3847661
14742520	4345931
14742520	5449422
14742520	5692542
14742520	9643812
14742520	9806742
14742520	10203582
14742520	11221192
14742520	11253262
14742520	11840852
14742520	12046252
14742520	13557972
14742520	14084825
14742520	14173840
14742520	14286848
14742520	14293032
14742520	14437914
14742520	14468265
14742520	15091876
14742520	15474842
14742520	15498363
14742520	15779252
14742520	15893319
14742520	15935927
14744335	1050111
14744335	1754241
14744335	2059051
14744335	3128101
14744335	5511332
14744335	5879192
14744335	5920872
14744335	6117452
14744335	6742412
14744335	6788872
14744335	6980622
14744335	7702542
14744335	7807512
14744335	7911232
14744335	10771662
14744335	11246242
14744335	14128054
14744335	14132503
14744335	14246362
14744335	14282169
14744335	14325463
14744335	15136484
14744335	15150152
14744335	15186308
14744335	15207713
14744335	15572565
14744335	15664760
14744335	15693337
14744335	15694556
14744335	15756083
14744335	15767195
14744335	15779252
14744335	15999349
14744335	16287495
14748094	16180100
14753323	755452
14753323	766298
14753323	1196381
14753323	1201491
14753323	1221471
14753323	2765491
14753323	7770342
14753323	9527242
14753323	9604892
14753323	9861112
14753323	10054832
14753323	11253262
14753323	12309692
14753323	14756912
14753323	15071040
14753323	15893319
14753323	15935927
14756912	10355
14756912	755452
14756912	1058241
14756912	1201491
14756912	5920872
14756912	6424612
14756912	6742412
14756912	6789882
14756912	10771662
14756912	11752272
14756912	14293032
14756912	14753323
14756912	14905300
14756912	14983059
14756912	15136484
14756912	15163993
14756912	15194469
14756912	15487858
14756912	15672036
14756912	15686692
14758805	79543
14758805	608473
14758805	662763
14758805	806323
14758805	816952
14758805	1196381
14758805	1221471
14758805	1355401
14758805	2056341
14758805	7762662
14758805	7833122
14758805	7862582
14758805	7936932
14758805	9317092
14758805	9448792
14758805	11063312
14758805	12884962
14758805	14092713
14758805	14142059
14758805	14526684
14758805	15301800
14758805	16160617
14759482	806323
14759482	13524042
14767356	779451
14767356	10819792
14767356	14857950
14768116	755452
14768116	1508231
14768116	15779252
14768471	9411482
14772653	15893319
14781518	7769402
14781518	14104331
14787076	6411542
14787076	10482452
14787076	14314756
14787076	14898808
14789070	14952378
14790622	10846482
14790622	14707240
14793018	2183531
14793018	3099501
14793018	5781852
14793018	5879192
14793018	6292182
14793018	8147432
14793018	14092507
14793018	14980229
14793018	15058997
14793018	15677999
14793018	15724930
14793018	16478214
14812442	79543
14812442	9343272
14812442	9411482
14812442	14437914
14812442	15194469
14812634	5449422
14813827	79543
14813827	7862582
14813827	9527242
14813827	14427006
14813827	14719082
14813827	16480248
14847940	11965142
14857950	1911641
14857950	3370001
14857950	9317092
14857950	9527242
14857950	9643812
14857950	9870772
14857950	9973392
14857950	10482452
14857950	10846482
14857950	14437914
14857950	14767356
14886572	9643812
14886572	15115131
14898808	3099501
14898808	6411542
14898808	14787076
14905300	13403
14905300	71323
14905300	784984
14905300	1058241
14905300	14756912
14905300	15726459
14908714	10450342
14908714	15838202
14920977	15299259
14920977	16156062
14924971	1201491
14924971	10030272
14924971	14147395
14935605	14936857
14936051	79543
14936051	1201491
14936051	1911641
14936051	3099501
14936051	5483462
14936051	8217552
14936051	11752272
14936051	14225711
14936857	14935605
14941323	9146202
14949434	806757
14949434	1394361
14949434	5449422
14949434	15115131
14949434	15935927
14951227	14437914
14952378	3150841
14952378	8485332
14952378	14312285
14952378	14789070
14952378	15622006
14965268	5449422
14965268	14115051
14968343	3128101
14968343	15097149
14968343	15152529
14980229	1911641
14980229	6117452
14980229	8169862
14980229	14392603
14980229	14793018
14983059	10355
14983059	13403
14983059	6424612
14983059	6742412
14983059	6789882
14983059	7702542
14983059	7898902
14983059	8567882
14983059	10054832
14983059	14108606
14983059	14293032
14983059	14328364
14983059	14555801
14983059	14756912
14983059	15487858
14983059	15672036
14983059	15779252
15006445	8069572
15006445	13557972
15006445	14286848
15006445	14908714
15024293	14437914
15026040	15251323
15037964	922151
15037964	5511332
15037964	6980622
15037964	7918672
15037964	9649222
15037964	10475872
15037964	13880632
15037964	14132503
15037964	14282169
15037964	15150152
15037964	15572565
15037964	15767195
15039963	10819662
15052338	14717846
15058997	14793018
15058997	15677999
15071040	10428342
15071040	14753323
15071040	15935927
15077831	10355
15077831	698653
15077831	3847661
15077831	9649222
15077831	14051471
15077831	14054127
15087889	79543
15087889	755452
15087889	5449422
