from	to
49059418	15976697
49726173	15976697
49778220	15976697
50029551	15976697
50427352	15976697
50445353	15976697
51093789	15976697
51294103	15976697
53487798	15976697
54085152	15976697
54669212	15976697
55141649	15976697
55421408	15976697
55914930	15976697
55926025	15976697
55931763	15976697
56532503	15976697
57849550	15976697
58708159	15976697
60180942	15976697
813286	15976988
6685382	15976988
9697962	15976988
12615912	15976988
14730894	15976988
15232705	15976988
15292813	15976988
15964729	15976988
16672662	15976988
17150022	15976988
17541488	15976988
18223040	15976988
19367142	15976988
23978460	15976988
25910039	15976988
26379293	15976988
813286	15978350
1106501	15981158
13367172	15981158
14405285	15981158
14455321	15981158
15174710	15981158
16366143	15981158
17481984	15981158
17567533	15981158
27642995	15981158
790344	15985455
1653161	15985455
4923811	15985455
5227331	15985455
5357812	15985455
5469742	15985455
5484532	15985455
5496932	15985455
6750202	15985455
6980622	15985455
7039122	15985455
7359842	15985455
8512722	15985455
8542882	15985455
10376152	15985455
11102352	15985455
11203972	15985455
12788332	15985455
13067732	15985455
14129299	15985455
14132503	15985455
14352112	15985455
14370819	15985455
14511951	15985455
14725237	15985455
14869994	15985455
14915146	15985455
15207668	15985455
15356407	15985455
15394954	15985455
15428227	15985455
15451696	15985455
15458694	15985455
15552221	15985455
15612282	15985455
15707714	15985455
15711730	15985455
15749725	15985455
15762819	15985455
15763141	15985455
15807367	15985455
15968882	15985455
15976697	15985455
16037181	15985455
16054602	15985455
16248413	15985455
16313934	15985455
16672662	15985455
16689723	15985455
16840724	15985455
16887628	15985455
16890518	15985455
17118279	15985455
17233536	15985455
17387589	15985455
17602541	15985455
17609675	15985455
17611447	15985455
17627001	15985455
17777458	15985455
17778413	15985455
17898631	15985455
17918065	15985455
17924677	15985455
17976923	15985455
18019121	15985455
18037344	15985455
18172905	15985455
18176907	15985455
18205674	15985455
18244206	15985455
18244332	15985455
18286677	15985455
18313141	15985455
18379407	15985455
18385910	15985455
18401107	15985455
18403114	15985455
18461227	15985455
18566907	15985455
18695206	15985455
18793546	15985455
18805666	15985455
18891923	15985455
18909534	15985455
18978553	15985455
19084896	15985455
19208942	15985455
19238116	15985455
19294693	15985455
19409472	15985455
19612749	15985455
19658173	15985455
19739126	15985455
19745574	15985455
20405322	15985455
20819456	15985455
20869267	15985455
20939349	15985455
20963802	15985455
21136403	15985455
21301933	15985455
21417832	15985455
21486588	15985455
21541548	15985455
21631487	15985455
21664279	15985455
21795901	15985455
21857709	15985455
21980816	15985455
22037129	15985455
22509548	15985455
22528832	15985455
22737278	15985455
23026825	15985455
23028892	15985455
23216903	15985455
23861321	15985455
23951197	15985455
23978460	15985455
24773493	15985455
25086658	15985455
25630018	15985455
25857217	15985455
25922006	15985455
26459660	15985455
26657119	15985455
26812918	15985455
26918145	15985455
27502479	15985455
27676828	15985455
27741612	15985455
27759798	15985455
27897429	15985455
28176898	15985455
29350302	15985455
29716801	15985455
29738565	15985455
31175661	15985455
33972168	15985455
34698840	15985455
34810105	15985455
35573790	15985455
36654245	15985455
36741409	15985455
37248934	15985455
38021361	15985455
38237450	15985455
38886935	15985455
40938614	15985455
41683723	15985455
43632419	15985455
45450902	15985455
47632905	15985455
50029551	15985455
50729420	15985455
55914930	15985455
56532503	15985455
59801837	15985455
9295212	15986207
14129299	15986207
14915146	15986207
15182798	15986207
15458694	15986207
15784302	15986207
15959560	15986207
18322409	15986207
18548184	15986207
18655567	15986207
18664838	15986207
21567649	15986207
21717987	15986207
21917063	15986207
21980224	15986207
23255247	15986207
24332308	15986207
27271568	15986207
813286	15992051
15959560	15992051
813286	15992923
980611	15992923
7234682	15992923
8234132	15992923
9480572	15992923
14289923	15992923
15174710	15992923
15959560	15992923
16233111	15992923
16674443	15992923
17233536	15992923
17489079	15992923
18664838	15992923
19865528	15992923
20269254	15992923
20720536	15992923
23271088	15992923
18791763	16002782
813286	16002804
18634085	16002804
21541548	16002804
26657119	16002804
4923811	16007460
5469742	16007460
5484532	16007460
5923062	16007460
6685382	16007460
8512722	16007460
10376152	16007460
11246242	16007460
12788332	16007460
13524182	16007460
15146870	16007460
15166261	16007460
15207668	16007460
15292813	16007460
15302774	16007460
15335534	16007460
15394954	16007460
15428227	16007460
15458694	16007460
15698824	16007460
15749725	16007460
15762819	16007460
16262329	16007460
16681146	16007460
16781837	16007460
16840724	16007460
17602541	16007460
17609675	16007460
17914772	16007460
17918065	16007460
17934084	16007460
17965110	16007460
18005085	16007460
18019121	16007460
18100454	16007460
18195853	16007460
18205674	16007460
18713667	16007460
18804231	16007460
18891923	16007460
19409472	16007460
19739126	16007460
20245031	16007460
20378448	16007460
20963802	16007460
21059384	16007460
21136403	16007460
21301933	16007460
22509548	16007460
23978460	16007460
27676828	16007460
38021361	16007460
47632905	16007460
12615912	16017195
15807367	16017195
17150022	16017195
27512951	16017195
45456873	16017195
8633	16017475
775142	16017475
1015991	16017475
1146211	16017475
1759131	16017475
1965681	16017475
3497941	16017475
3819931	16017475
4090261	16017475
5484532	16017475
5923062	16017475
7036002	16017475
7825642	16017475
10187072	16017475
10776522	16017475
11849832	16017475
12384312	16017475
13493302	16017475
13524182	16017475
14129299	16017475
14173840	16017475
14247122	16017475
14347931	16017475
14377872	16017475
14412533	16017475
14960700	16017475
15166261	16017475
15182798	16017475
15294551	16017475
15350894	16017475
15359014	16017475
15368940	16017475
15458694	16017475
15478685	16017475
15750214	16017475
15976988	16017475
16021608	16017475
16072058	16017475
16081831	16017475
16313934	16017475
16348134	16017475
16359486	16017475
16545692	16017475
16831827	16017475
16861137	16017475
16906137	16017475
17014037	16017475
17092444	16017475
17150022	16017475
17602541	16017475
17845639	16017475
17980643	16017475
18548184	16017475
19128897	16017475
19130861	16017475
19500327	16017475
19865528	16017475
20269254	16017475
20720536	16017475
20981234	16017475
21136403	16017475
21160888	16017475
21165440	16017475
21612122	16017475
21879831	16017475
21980816	16017475
22831555	16017475
23352319	16017475
24187243	16017475
24332308	16017475
24431892	16017475
24591291	16017475
27156793	16017475
27512951	16017475
30050899	16017475
35013862	16017475
38021361	16017475
38426752	16017475
40705626	16017475
47762195	16017475
49386346	16017475
53819217	16017475
54257746	16017475
55133916	16017475
10168082	16020483
11102352	16020483
14730894	16020483
14915146	16020483
16345959	16020483
17387589	16020483
17611447	16020483
17934084	16020483
18019121	16020483
18205674	16020483
18385910	16020483
18566907	16020483
18791763	16020483
18925783	16020483
19325222	16020483
20250020	16020483
20869267	16020483
21044127	16020483
21541548	16020483
21857709	16020483
23271088	16020483
23978460	16020483
27271568	16020483
27502479	16020483
43632419	16020483
56167383	16020483
813286	16021608
5357812	16021608
5506992	16021608
5632722	16021608
8431652	16021608
14347931	16021608
14695985	16021608
15378805	16021608
15941955	16021608
15959560	16021608
16122121	16021608
16370091	16021608
16831827	16021608
16847994	16021608
16887628	16021608
17787079	16021608
18170310	16021608
18791763	16021608
19500327	16021608
21795901	16021608
21980816	16021608
23978460	16021608
24187243	16021608
813286	16037181
6750202	16037181
7309052	16037181
11102352	16037181
12144232	16037181
14389132	16037181
14805088	16037181
15850830	16037181
15950463	16037181
16672662	16037181
17627001	16037181
17976923	16037181
18244206	16037181
18925783	16037181
20405322	16037181
20958510	16037181
21044127	16037181
21059384	16037181
21631487	16037181
21857709	16037181
29350302	16037181
813286	16051263
9562092	16051263
15750214	16051263
15784302	16051263
8430612	16054602
11102352	16054602
14720411	16054602
15612282	16054602
15650882	16054602
15698824	16054602
15850830	16054602
16082787	16054602
16147260	16054602
16672662	16054602
16674443	16054602
17387589	16054602
17518344	16054602
17627001	16054602
17934084	16054602
18205674	16054602
18566907	16054602
19408986	16054602
20732463	16054602
20958510	16054602
21417832	16054602
21541548	16054602
21631487	16054602
21707592	16054602
22643800	16054602
23580800	16054602
23978460	16054602
25781011	16054602
26918145	16054602
27502479	16054602
27897429	16054602
29350302	16054602
31057963	16054602
31175661	16054602
32259203	16054602
32927258	16054602
34537273	16054602
36584147	16054602
41683723	16054602
55926025	16054602
60113766	16054602
4923811	16058545
5145071	16058545
10376152	16058545
11102352	16058545
14352112	16058545
14465607	16058545
16037181	16058545
16345959	16058545
16875531	16058545
16887628	16058545
17627001	16058545
17934084	16058545
18019121	16058545
18791763	16058545
19409472	16058545
20939349	16058545
21486588	16058545
21541548	16058545
23271088	16058545
23978460	16058545
2608911	16068181
2884771	16068181
7387552	16068181
9295212	16068181
12144232	16068181
12414952	16068181
14344823	16068181
14389132	16068181
14728168	16068181
15428227	16068181
15458694	16068181
15774048	16068181
15784302	16068181
15850830	16068181
16305494	16068181
16672662	16068181
16887628	16068181
17627001	16068181
18019121	16068181
18027211	16068181
18170310	16068181
18664838	16068181
18693598	16068181
18791763	16068181
20958510	16068181
21344248	16068181
21541548	16068181
21631487	16068181
22029138	16068181
22066415	16068181
22556236	16068181
24247270	16068181
24733117	16068181
29350302	16068181
3365	16072058
813286	16072058
3497941	16072058
3819931	16072058
5357812	16072058
5469742	16072058
5484532	16072058
6685382	16072058
7804342	16072058
10168082	16072058
11203972	16072058
11640472	16072058
11849832	16072058
12272322	16072058
12372812	16072058
12384312	16072058
12811282	16072058
14129299	16072058
14344823	16072058
14347931	16072058
14377605	16072058
14412533	16072058
14511951	16072058
14752085	16072058
14819061	16072058
14960700	16072058
15146870	16072058
15166261	16072058
15292813	16072058
15428227	16072058
15458694	16072058
15749725	16072058
15807367	16072058
15919864	16072058
16297707	16072058
16672662	16072058
16887628	16072058
16906137	16072058
17627001	16072058
17976923	16072058
18244206	16072058
18244332	16072058
18566907	16072058
18791763	16072058
18909534	16072058
19128897	16072058
19416225	16072058
19500327	16072058
19658173	16072058
19739126	16072058
20097342	16072058
20182089	16072058
20378448	16072058
20720536	16072058
20925854	16072058
20981234	16072058
21307076	16072058
21567649	16072058
21612122	16072058
21717987	16072058
21925604	16072058
22069212	16072058
22528832	16072058
23861321	16072058
23978460	16072058
24332308	16072058
24795477	16072058
25848164	16072058
25910039	16072058
26379293	16072058
26918145	16072058
27512951	16072058
32517594	16072058
35761278	16072058
37049965	16072058
46176168	16072058
47632905	16072058
14574380	16077165
15146870	16077165
813286	16077204
15986207	16077204
16370091	16077204
813286	16081831
17567533	16081831
18791763	16081831
7619982	16082787
14389132	16082787
14465607	16082787
15368940	16082787
17014037	16082787
18365568	16082787
18791763	16082787
20720536	16082787
21917063	16082787
22066415	16082787
31291086	16082787
15174710	16092768
24712487	16092768
5357812	16109950
11102352	16109950
14725237	16109950
15650882	16109950
17777458	16109950
18019121	16109950
18170310	16109950
18791763	16109950
3365	16116288
820694	16116288
6980622	16116288
8431652	16116288
9480572	16116288
13035282	16116288
13280692	16116288
14063540	16116288
14574380	16116288
14927129	16116288
14948202	16116288
15097698	16116288
15120887	16116288
15292813	16116288
15359014	16116288
15458694	16116288
15772931	16116288
15919864	16116288
16077204	16116288
16118417	16116288
16190045	16116288
16190068	16116288
16279527	16116288
16305494	16116288
16378486	16116288
16518325	16116288
16664681	16116288
16684054	16116288
16812342	16116288
16855894	16116288
16935023	16116288
18057537	16116288
18385910	16116288
18695206	16116288
19084896	16116288
19128897	16116288
19152977	16116288
19468168	16116288
19613942	16116288
20252085	16116288
20284696	16116288
20981234	16116288
21567649	16116288
21879831	16116288
21956780	16116288
22069212	16116288
22556236	16116288
23255247	16116288
23319537	16116288
27512951	16116288
35607822	16116288
35931640	16116288
37501173	16116288
43399498	16116288
813286	16118417
16037181	16118417
17975700	16118417
24303	16120295
7234682	16120295
9295212	16120295
12144232	16120295
14389132	16120295
14720411	16120295
15429247	16120295
15959560	16120295
17416221	16120295
813286	16122121
980611	16122121
3819931	16122121
7036002	16122121
7039122	16122121
7334712	16122121
7619982	16122121
8245262	16122121
8431652	16122121
9295212	16122121
9480572	16122121
10085872	16122121
14173840	16122121
14270329	16122121
14274132	16122121
14347931	16122121
14389132	16122121
14720411	16122121
14819061	16122121
15182798	16122121
15201891	16122121
15292813	16122121
15368940	16122121
15397067	16122121
15410898	16122121
15458694	16122121
15473574	16122121
15488949	16122121
15511055	16122121
15639786	16122121
15750214	16122121
15770843	16122121
15774048	16122121
15784302	16122121
15807367	16122121
15850830	16122121
15919864	16122121
15950463	16122121
15964729	16122121
16021608	16122121
16209123	16122121
16305494	16122121
16837019	16122121
17014037	16122121
17043155	16122121
17088305	16122121
17150022	16122121
17232340	16122121
17388022	16122121
17416221	16122121
17611447	16122121
17833400	16122121
17845639	16122121
17905825	16122121
18027211	16122121
18244332	16122121
18548184	16122121
18664838	16122121
18791763	16122121
18862302	16122121
19045427	16122121
19128897	16122121
19367142	16122121
19834459	16122121
19865528	16122121
20421430	16122121
20720536	16122121
20732463	16122121
20869267	16122121
20919626	16122121
20981234	16122121
21017269	16122121
21044127	16122121
21356559	16122121
21450142	16122121
21533462	16122121
21541548	16122121
21567649	16122121
21627881	16122121
21631487	16122121
21634627	16122121
21697217	16122121
21917063	16122121
21925604	16122121
21980816	16122121
22831555	16122121
23255247	16122121
24187243	16122121
24332308	16122121
24733117	16122121
26379293	16122121
26670829	16122121
27156793	16122121
27271568	16122121
27512951	16122121
27642995	16122121
27783848	16122121
29281472	16122121
31291086	16122121
36741409	16122121
43759973	16122121
47762195	16122121
8542882	16140358
18791763	16140358
21044127	16140358
22509548	16140358
16664681	16144167
5145071	16146117
6685382	16146117
6750202	16146117
6980622	16146117
10168082	16146117
12144232	16146117
14132503	16146117
14389132	16146117
14437914	16146117
14465607	16146117
14720411	16146117
14730894	16146117
15428227	16146117
15451696	16146117
16037181	16146117
16233111	16146117
16274815	16146117
16480425	16146117
16672662	16146117
16887628	16146117
17233536	16146117
17387589	16146117
17461226	16146117
17566505	16146117
17611447	16146117
17627001	16146117
17718887	16146117
17903209	16146117
17914772	16146117
17934084	16146117
17976923	16146117
18019121	16146117
18057820	16146117
18100454	16146117
18286677	16146117
18693598	16146117
18713667	16146117
18964129	16146117
20113397	16146117
20869267	16146117
20958510	16146117
21044127	16146117
21059384	16146117
21406683	16146117
21627881	16146117
22179069	16146117
22243973	16146117
22416413	16146117
23271088	16146117
25222162	16146117
25630018	16146117
26918145	16146117
27783848	16146117
34993057	16146117
35761278	16146117
40297420	16146117
694563	16147260
1653161	16147260
5145071	16147260
5357812	16147260
5469742	16147260
6003302	16147260
6750202	16147260
7039122	16147260
7359842	16147260
7702542	16147260
7730052	16147260
10376152	16147260
11102352	16147260
11256622	16147260
12144232	16147260
12414952	16147260
12896172	16147260
14132503	16147260
14165438	16147260
14352112	16147260
14389132	16147260
14465607	16147260
14720411	16147260
14725237	16147260
14728168	16147260
14730894	16147260
14915146	16147260
15097698	16147260
15650882	16147260
15675138	16147260
15707714	16147260
15850830	16147260
15950463	16147260
16054602	16147260
16248413	16147260
16274815	16147260
16345959	16147260
16349648	16147260
16480425	16147260
16601460	16147260
16672662	16147260
16681146	16147260
16930489	16147260
17058879	16147260
17233536	16147260
17387589	16147260
17461226	16147260
17609675	16147260
17611447	16147260
17627001	16147260
17718887	16147260
17777458	16147260
17778413	16147260
17903209	16147260
17914772	16147260
17934084	16147260
18019121	16147260
18037344	16147260
18057820	16147260
18100454	16147260
18204604	16147260
18244332	16147260
18286677	16147260
18319515	16147260
18403114	16147260
18566907	16147260
18693598	16147260
18713667	16147260
18791763	16147260
19367142	16147260
19408986	16147260
19409472	16147260
19473742	16147260
19679854	16147260
19833417	16147260
20113397	16147260
20144541	16147260
20719333	16147260
20869267	16147260
20939349	16147260
20958510	16147260
21044127	16147260
21541548	16147260
21631487	16147260
22217443	16147260
22243973	16147260
22528832	16147260
22643800	16147260
23216903	16147260
23255247	16147260
23271088	16147260
23673239	16147260
23696410	16147260
23861321	16147260
25630018	16147260
25910039	16147260
25922006	16147260
26430264	16147260
26714962	16147260
26918145	16147260
27502479	16147260
27783848	16147260
27897429	16147260
29350302	16147260
31057963	16147260
31175661	16147260
32927258	16147260
34050945	16147260
34927577	16147260
40380990	16147260
45190383	16147260
15363671	16149614
15458694	16149614
18622869	16149614
21307076	16149614
21634627	16149614
22280445	16149614
23999515	16149614
11102352	16156419
15428227	16156419
15650882	16156419
17233536	16156419
17627001	16156419
17791736	16156419
18019121	16156419
18791763	16156419
21044127	16156419
21541548	16156419
22217443	16156419
22416413	16156419
27502479	16156419
31271968	16156419
56167383	16156419
3365	16157855
813286	16157855
3497941	16157855
3819931	16157855
5484532	16157855
6980622	16157855
7099112	16157855
8406952	16157855
9532402	16157855
10168082	16157855
10929352	16157855
11740672	16157855
11849832	16157855
13067732	16157855
13493302	16157855
14049145	16157855
14129299	16157855
14347931	16157855
14436141	16157855
14437914	16157855
14455321	16157855
14465607	16157855
14511951	16157855
14529929	16157855
14648201	16157855
14728168	16157855
14740408	16157855
14752085	16157855
14819061	16157855
14869994	16157855
14909968	16157855
15166261	16157855
15201891	16157855
15220768	16157855
15292813	16157855
15302379	16157855
15335534	16157855
15356145	16157855
15368940	16157855
15428227	16157855
15458694	16157855
15749725	16157855
15762819	16157855
15807367	16157855
15919864	16157855
16021608	16157855
16072058	16157855
16077204	16157855
16118417	16157855
16190045	16157855
16297707	16157855
16313934	16157855
16378486	16157855
16582102	16157855
16812342	16157855
16906137	16157855
17088305	16157855
17150022	16157855
17223014	16157855
17241517	16157855
17383566	16157855
17611447	16157855
17957392	16157855
18005085	16157855
18057537	16157855
18172905	16157855
18537898	16157855
18664838	16157855
18678924	16157855
18695206	16157855
18791763	16157855
18793546	16157855
18909534	16157855
18978553	16157855
19128897	16157855
19208942	16157855
19238116	16157855
19416225	16157855
19613942	16157855
19739126	16157855
19788618	16157855
20245031	16157855
20421430	16157855
20720536	16157855
21301933	16157855
21356559	16157855
21567649	16157855
21717987	16157855
21829480	16157855
21879831	16157855
21925604	16157855
22037129	16157855
22069212	16157855
22509548	16157855
23255247	16157855
24002724	16157855
24889586	16157855
25709609	16157855
25910039	16157855
26379293	16157855
26657119	16157855
27090879	16157855
27741612	16157855
30050899	16157855
33986037	16157855
36841912	16157855
37089229	16157855
40116885	16157855
40553282	16157855
40959209	16157855
46176168	16157855
47632905	16157855
47762195	16157855
4923811	16168407
5357812	16168407
10168082	16168407
11102352	16168407
11256622	16168407
12144232	16168407
14132503	16168407
14165438	16168407
14344823	16168407
14389132	16168407
14465607	16168407
14720411	16168407
14725237	16168407
14730894	16168407
15394954	16168407
15428227	16168407
15450996	16168407
15650882	16168407
15711730	16168407
15729622	16168407
15749725	16168407
15950463	16168407
16492765	16168407
16639736	16168407
16672662	16168407
16875531	16168407
16887628	16168407
17461226	16168407
17602541	16168407
17611447	16168407
17924677	16168407
18166778	16168407
18566907	16168407
18693598	16168407
18791763	16168407
19325222	16168407
19409472	16168407
19473742	16168407
20144541	16168407
20405322	16168407
20732463	16168407
20859704	16168407
20869267	16168407
20958510	16168407
21044127	16168407
21136403	16168407
21417832	16168407
21627881	16168407
21631487	16168407
21664279	16168407
21707592	16168407
22217443	16168407
22528832	16168407
23203636	16168407
23216903	16168407
23255247	16168407
23271088	16168407
25882617	16168407
25910039	16168407
26430264	16168407
26826241	16168407
26918145	16168407
27502479	16168407
27759798	16168407
27783848	16168407
27897429	16168407
28162811	16168407
28263009	16168407
29350302	16168407
31175661	16168407
32497478	16168407
34537273	16168407
34927577	16168407
34993057	16168407
36515018	16168407
36539277	16168407
36541952	16168407
38685681	16168407
41850196	16168407
12144232	16169762
15394954	16169762
16274815	16169762
18052599	16169762
18057537	16169762
19834459	16169762
20958510	16169762
22217443	16169762
23862487	16169762
813286	16170115
9480572	16170115
10085872	16170115
12615912	16170115
14405285	16170115
14437914	16170115
14764240	16170115
15174710	16170115
15410898	16170115
15750214	16170115
15762819	16170115
16051263	16170115
16482656	16170115
17006036	16170115
17481984	16170115
23188316	16170115
23966894	16170115
813286	16170966
7825642	16170966
11270992	16170966
14377605	16170966
14437914	16170966
14960700	16170966
15458694	16170966
15784302	16170966
15959560	16170966
16037181	16170966
16861137	16170966
7039122	16178588
10168082	16178588
14152172	16178588
14465607	16178588
15394954	16178588
15428227	16178588
17611447	16178588
17627001	16178588
18244206	16178588
18385910	16178588
18791763	16178588
19473742	16178588
21627881	16178588
23696410	16178588
27783848	16178588
32497478	16178588
813286	16179517
5357812	16190045
8431652	16190045
14347931	16190045
14730894	16190045
15232705	16190045
15292813	16190045
15359014	16190045
15639786	16190045
15784302	16190045
15807367	16190045
15959560	16190045
16122121	16190045
16698217	16190045
16831827	16190045
16887628	16190045
17088305	16190045
17094311	16190045
17905825	16190045
18170310	16190045
18664838	16190045
18791763	16190045
19865528	16190045
20720536	16190045
21356559	16190045
21717987	16190045
21879831	16190045
21917063	16190045
21980816	16190045
22066415	16190045
26670829	16190045
27512951	16190045
43759973	16190045
813286	16191083
5357812	16191083
14344823	16191083
14730894	16191083
15207668	16191083
15612282	16191083
16887628	16191083
18058317	16191083
18461227	16191083
20250020	16191083
20958510	16191083
20963802	16191083
21707592	16191083
25630018	16191083
26430264	16191083
26918145	16191083
29120250	16191083
29350302	16191083
33972168	16191083
33977070	16191083
34537273	16191083
48734531	16191083
813286	16194607
15959560	16194607
19865528	16194607
813286	16198434
5357812	16198434
8431652	16198434
17976923	16198434
7334712	16209123
14915146	16209123
15207668	16209123
15232705	16209123
15774048	16209123
15784302	16209123
16122121	16209123
16190045	16209123
16831827	16209123
17043155	16209123
17233536	16209123
17800397	16209123
17905825	16209123
19834459	16209123
21917063	16209123
23188316	16209123
26670829	16209123
27156793	16209123
31291086	16209123
34993057	16209123
15458694	16214545
21696279	16214545
820694	16233111
5357812	16233111
6685382	16233111
6750202	16233111
7730052	16233111
8234132	16233111
9295212	16233111
10168082	16233111
10376152	16233111
11102352	16233111
11270992	16233111
12414952	16233111
12591732	16233111
12913972	16233111
14132503	16233111
14165438	16233111
14226882	16233111
14327577	16233111
14352112	16233111
14437914	16233111
14465607	16233111
14728168	16233111
14730894	16233111
15428227	16233111
15451696	16233111
15992923	16233111
16146117	16233111
16345959	16233111
16875531	16233111
16930489	16233111
17233536	16233111
17416221	16233111
17461226	16233111
17611447	16233111
17627001	16233111
17718887	16233111
17791736	16233111
17934084	16233111
17976923	16233111
18019121	16233111
18057537	16233111
18057820	16233111
18100454	16233111
18166778	16233111
18170310	16233111
18244206	16233111
18319515	16233111
18385910	16233111
18664838	16233111
18693598	16233111
18713667	16233111
18791763	16233111
19197093	16233111
19473742	16233111
20113397	16233111
20250020	16233111
20405322	16233111
20719333	16233111
20958510	16233111
21044127	16233111
21059384	16233111
21406683	16233111
21541548	16233111
21631487	16233111
21707592	16233111
22066415	16233111
22243973	16233111
22416413	16233111
22643800	16233111
23203636	16233111
23696410	16233111
24247270	16233111
27783848	16233111
28162811	16233111
29350302	16233111
31175661	16233111
32927258	16233111
34927577	16233111
1653161	16248413
5145071	16248413
5469742	16248413
6750202	16248413
6980622	16248413
7039122	16248413
7730052	16248413
9376622	16248413
10168082	16248413
10376152	16248413
11102352	16248413
12144232	16248413
12349942	16248413
12896172	16248413
13837532	16248413
14132503	16248413
14165438	16248413
14352112	16248413
14389132	16248413
14465607	16248413
14720411	16248413
14725237	16248413
14730894	16248413
14869994	16248413
14915146	16248413
15394954	16248413
15428227	16248413
15450996	16248413
15675138	16248413
15707714	16248413
15749725	16248413
15850830	16248413
15950463	16248413
15959560	16248413
16147260	16248413
16274815	16248413
16335288	16248413
16597750	16248413
16672662	16248413
16681146	16248413
16840724	16248413
16887628	16248413
16890518	16248413
16930489	16248413
17233536	16248413
17387589	16248413
17416221	16248413
17566505	16248413
17609675	16248413
17611447	16248413
17627001	16248413
17718887	16248413
17777458	16248413
17791736	16248413
17800397	16248413
17903209	16248413
17920055	16248413
17924677	16248413
17934084	16248413
18019121	16248413
18037344	16248413
18057820	16248413
18100454	16248413
18166778	16248413
18664838	16248413
18693598	16248413
18713667	16248413
18791763	16248413
19208942	16248413
19325222	16248413
19473742	16248413
19679854	16248413
20113397	16248413
20939349	16248413
20958510	16248413
21044127	16248413
21048033	16248413
21059384	16248413
21136403	16248413
21541548	16248413
21627881	16248413
21631487	16248413
21707592	16248413
21857709	16248413
22243973	16248413
23203636	16248413
23255247	16248413
23271088	16248413
23696410	16248413
25910039	16248413
26430264	16248413
27502479	16248413
813286	16256826
8431652	16256826
694563	16259511
813286	16259511
4923811	16259511
5145071	16259511
5357812	16259511
6750202	16259511
6980622	16259511
7039122	16259511
7730052	16259511
8234132	16259511
9376622	16259511
10168082	16259511
11102352	16259511
11256622	16259511
14165438	16259511
14389132	16259511
14465607	16259511
14728168	16259511
14730894	16259511
14869994	16259511
15207668	16259511
15650882	16259511
15698824	16259511
16480425	16259511
16601460	16259511
16672662	16259511
16674443	16259511
16689723	16259511
16887628	16259511
16890518	16259511
17233536	16259511
17387589	16259511
17611447	16259511
17718887	16259511
17777458	16259511
17914772	16259511
17934084	16259511
18100454	16259511
18205674	16259511
18286677	16259511
18385910	16259511
18693598	16259511
18717803	16259511
18791763	16259511
18964129	16259511
19017604	16259511
19294693	16259511
19473742	16259511
20732463	16259511
20869267	16259511
20939349	16259511
21044127	16259511
21541548	16259511
21627881	16259511
21631487	16259511
21635070	16259511
21836510	16259511
22243973	16259511
23271088	16259511
23978460	16259511
25222162	16259511
27897429	16259511
10168082	16262329
14554800	16262329
15458694	16262329
16689723	16262329
17169823	16262329
17175083	16262329
17611447	16262329
17928925	16262329
17965110	16262329
18664838	16262329
19732044	16262329
20245031	16262329
20963802	16262329
21631487	16262329
21665234	16262329
21857709	16262329
25941604	16262329
26812918	16262329
27783848	16262329
27943436	16262329
43248814	16262329
48566603	16262329
694563	16274815
790344	16274815
1653161	16274815
5145071	16274815
5357812	16274815
5469742	16274815
5950272	16274815
7039122	16274815
7730052	16274815
8234132	16274815
8542882	16274815
10168082	16274815
10376152	16274815
11102352	16274815
11203972	16274815
11256622	16274815
12591732	16274815
12896172	16274815
13280692	16274815
14132503	16274815
14165438	16274815
14344823	16274815
14352112	16274815
14465607	16274815
14720411	16274815
14725237	16274815
14728168	16274815
14730894	16274815
14869994	16274815
14915146	16274815
15394954	16274815
15451696	16274815
15612282	16274815
15650882	16274815
15698824	16274815
15707714	16274815
15711730	16274815
15749725	16274815
15950463	16274815
15959560	16274815
16122121	16274815
16146117	16274815
16147260	16274815
16169762	16274815
16248413	16274815
16335288	16274815
16480425	16274815
16491845	16274815
16601460	16274815
16664681	16274815
16672662	16274815
16681146	16274815
16875531	16274815
16887628	16274815
16890518	16274815
17233536	16274815
17387589	16274815
17461226	16274815
17518344	16274815
17586312	16274815
17609675	16274815
17611447	16274815
17627001	16274815
17718887	16274815
17777458	16274815
17791736	16274815
17800397	16274815
17807633	16274815
17833400	16274815
17903209	16274815
17914772	16274815
17934084	16274815
18019121	16274815
18057820	16274815
18100454	16274815
18166778	16274815
18170310	16274815
18205674	16274815
18319515	16274815
18385910	16274815
18693598	16274815
18713667	16274815
18791763	16274815
19197093	16274815
19208942	16274815
19325222	16274815
19367142	16274815
19408986	16274815
19409472	16274815
19473742	16274815
19679854	16274815
20113397	16274815
20719333	16274815
20732463	16274815
20869267	16274815
20939349	16274815
20958510	16274815
21044127	16274815
21059384	16274815
21406683	16274815
21541548	16274815
21631487	16274815
21857709	16274815
22037129	16274815
22217443	16274815
22243973	16274815
22416413	16274815
23203636	16274815
23216903	16274815
23255247	16274815
23271088	16274815
23696410	16274815
23861321	16274815
24247270	16274815
25848164	16274815
25910039	16274815
26430264	16274815
26714962	16274815
26918145	16274815
27783848	16274815
27897429	16274815
28263009	16274815
29350302	16274815
31175661	16274815
33972168	16274815
34058536	16274815
34537273	16274815
34927577	16274815
40297420	16274815
41683723	16274815
46719826	16274815
48047188	16274815
813286	16279527
820694	16279527
2884771	16279527
11252962	16279527
13035282	16279527
13280692	16279527
14063540	16279527
14346779	16279527
15633766	16279527
15675138	16279527
18003520	16279527
